,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale,StreetType,Weekend
13033,Niddrie,3,townhouse,1150000.0,SP,Barry,2017-08-19,10.4,3042,3.0,2.0,1.0,317.0,210.0,,-37.74103,144.8851,Western Metropolitan,2291.0,26.25,-0.2030360531309298,8,5.0,5,St,1
13034,other,3,house,1218000.0,S,Ray,2017-08-19,15.4,3131,3.0,1.0,1.0,757.0,125.0,,-37.82568,145.16752,Eastern Metropolitan,4973.0,17.857142857142858,-0.7165532879818595,8,64.0,5,St,1
13035,Oakleigh South,2,house,955500.0,S,Ray,2017-08-19,15.5,3167,2.0,1.0,3.0,697.0,126.0,,-37.91698,145.11225,South-Eastern Metropolitan,3692.0,25.2,-0.6938031591737546,8,47.0,5,Rd,1
13036,Ormond,3,house,1005500.0,S,Jellis,2017-08-19,11.4,3204,3.0,1.0,2.0,369.0,126.0,,-37.90286,145.05425,Southern Metropolitan,3578.0,18.0,-0.4909090909090909,8,47.0,5,Rd,1
13037,Pascoe Vale,3,house,980000.0,S,Nelson,2017-08-19,8.5,3044,3.0,1.0,1.0,546.0,103.0,,-37.72208,144.93714,Northern Metropolitan,7485.0,14.714285714285714,-0.6825885978428351,8,67.0,5,Gr,1
13038,Pascoe Vale,2,townhouse,585500.0,S,Nelson,2017-08-19,8.5,3044,2.0,1.0,1.0,100.0,105.0,,-37.7249,144.9474,Northern Metropolitan,7485.0,21.0,0.024390243902439025,8,5.0,5,St,1
13039,Port Melbourne,3,house,1230000.0,S,RT,2017-08-19,3.5,3207,3.0,1.0,0.0,340.0,126.0,,-37.83674,144.9242,Southern Metropolitan,8648.0,18.0,-0.4592274678111588,8,47.0,5,Pde,1
13040,Prahran,3,house,1390000.0,S,Marshall,2017-08-19,4.6,3181,3.0,2.0,1.0,125.0,0.0,,-37.85257,145.00296,Southern Metropolitan,7717.0,0.0,-1.0,8,15.0,5,Rd,1
13041,Preston,3,house,961000.0,S,Nelson,2017-08-19,8.4,3072,3.0,1.0,2.0,529.0,144.0,,-37.75049,145.02098999999995,Northern Metropolitan,14577.0,20.571428571428573,-0.5720653789004457,8,47.0,5,St,1
13042,Preston,3,house,1001000.0,S,Nelson,2017-08-19,8.4,3072,3.0,1.0,2.0,464.0,126.0,,-37.74503,145.01295,Northern Metropolitan,14577.0,18.0,-0.5728813559322034,8,47.0,5,St,1
13043,Reservoir,3,house,876000.0,S,Barry,2017-08-19,12.0,3073,3.0,1.0,2.0,653.0,120.0,,-37.71142,145.00377,Northern Metropolitan,21650.0,17.142857142857142,-0.6895213454075032,8,67.0,5,St,1
13044,Reservoir,4,house,866000.0,S,HAR,2017-08-19,12.0,3073,4.0,2.0,4.0,576.0,150.0,,-37.69742,145.01604,Northern Metropolitan,21650.0,15.0,-0.5867768595041323,8,77.0,5,Av,1
13045,Reservoir,3,house,775500.0,S,Ray,2017-08-19,12.0,3073,3.0,1.0,3.0,586.0,120.0,,-37.69983,145.02202,Northern Metropolitan,21650.0,17.142857142857142,-0.660056657223796,8,57.0,5,Av,1
13046,Reservoir,4,house,920000.0,S,Ray,2017-08-19,12.0,3073,4.0,2.0,2.0,743.0,126.0,,-37.70848,145.03055,Northern Metropolitan,21650.0,12.6,-0.7100115074798619,8,47.0,5,Rd,1
13047,other,3,house,400000.0,S,other,2017-08-19,20.6,3064,3.0,1.0,2.0,368.0,126.0,,-37.63693,144.92581,Northern Metropolitan,5833.0,18.0,-0.4898785425101215,8,47.0,5,Av,1
13048,South Melbourne,3,house,1412000.0,SP,Marshall,2017-08-19,1.9,3205,3.0,1.0,2.0,128.0,130.0,,-37.83731,144.95057,Southern Metropolitan,5943.0,18.571428571428573,0.007751937984496124,8,137.0,5,St,1
13049,other,5,house,597000.0,S,Ray,2017-08-19,20.5,3752,5.0,3.0,2.0,582.0,175.0,,-37.62292,145.09507,Northern Metropolitan,7969.0,13.461538461538462,-0.5376486129458389,8,17.0,5,Rd,1
13050,South Yarra,3,house,1400000.0,S,hockingstuart,2017-08-19,2.7,3141,3.0,2.0,2.0,462.0,126.0,,-37.84315,144.98596,Southern Metropolitan,14887.0,15.75,-0.5714285714285714,8,47.0,5,St,1
13051,other,2,house,782500.0,S,other,2017-08-19,6.2,3015,2.0,1.0,1.0,243.0,126.0,,-37.82859000000001,144.87947,Western Metropolitan,1223.0,25.2,-0.3170731707317073,8,47.0,5,St,1
13052,other,3,house,750000.0,VB,other,2017-08-19,22.2,3172,3.0,1.0,3.0,775.0,126.0,,-37.9748,145.15213,South-Eastern Metropolitan,4054.0,18.0,-0.7203107658157603,8,47.0,5,Ct,1
13053,other,3,house,626000.0,S,YPA,2017-08-19,14.0,3021,3.0,1.0,2.0,557.0,138.0,,-37.73497,144.7864,Western Metropolitan,14042.0,19.714285714285715,-0.6028776978417266,8,32.0,5,Rd,1
13054,other,3,house,1000000.0,S,other,2017-08-19,8.2,3041,3.0,1.0,2.0,534.0,149.0,,-37.71106,144.89427,Western Metropolitan,389.0,21.285714285714285,-0.5636896046852123,8,57.0,5,Cr,1
13055,Sunbury,3,house,480500.0,S,other,2017-08-19,31.7,3429,3.0,1.0,1.0,664.0,126.0,,-37.56279,144.7304,Western Metropolitan,14092.0,18.0,-0.6810126582278481,8,47.0,5,Dr,1
13056,Sunbury,3,house,431250.0,SP,other,2017-08-19,31.7,3429,3.0,2.0,2.0,650.0,126.0,,-37.58479000000001,144.71541000000005,Western Metropolitan,14092.0,15.75,-0.6752577319587629,8,47.0,5,Ct,1
13057,Sunshine North,3,house,502500.0,S,Douglas,2017-08-19,10.5,3020,3.0,1.0,3.0,331.0,123.0,,-37.75962,144.82596,Western Metropolitan,4217.0,17.571428571428573,-0.4581497797356828,8,22.0,5,Dr,1
13058,Sunshine West,3,house,650000.0,S,Douglas,2017-08-19,10.5,3020,3.0,1.0,1.0,650.0,117.0,,-37.78651,144.81357,Western Metropolitan,6763.0,16.714285714285715,-0.6949152542372882,8,52.0,5,St,1
13059,Surrey Hills,5,house,1825000.0,S,Fletchers,2017-08-19,10.2,3127,5.0,3.0,2.0,368.0,126.0,,-37.83587,145.10914,Southern Metropolitan,5457.0,9.692307692307692,-0.4898785425101215,8,47.0,5,St,1
13060,Surrey Hills,3,house,2567500.0,S,Fletchers,2017-08-19,10.2,3127,3.0,2.0,2.0,1004.0,126.0,,-37.83603,145.10596,Southern Metropolitan,5457.0,15.75,-0.7769911504424779,8,47.0,5,Rd,1
13061,other,4,house,1150000.0,PI,Barry,2017-08-19,15.5,3106,4.0,2.0,2.0,779.0,185.0,,-37.75592,145.16605,Eastern Metropolitan,6202.0,18.5,-0.6161825726141079,8,37.0,5,Dr,1
13062,Templestowe Lower,4,house,1280000.0,PI,Barry,2017-08-19,12.4,3107,4.0,2.0,2.0,887.0,195.0,,-37.77493,145.12547,Eastern Metropolitan,5420.0,19.5,-0.6395563770794824,8,47.0,5,Ct,1
13063,Thornbury,2,house,1200000.0,S,Nelson,2017-08-19,7.0,3071,2.0,1.0,1.0,277.0,126.0,,-37.75802,145.00264,Northern Metropolitan,8870.0,25.2,-0.3746898263027295,8,47.0,5,St,1
13064,other,4,house,635000.0,S,other,2017-08-19,18.4,3029,4.0,2.0,2.0,512.0,126.0,,-37.83824,144.72101999999995,Western Metropolitan,5811.0,12.6,-0.6050156739811913,8,47.0,5,Cl,1
13065,other,5,house,1300000.0,S,Noel,2017-08-19,17.2,3133,5.0,2.0,2.0,891.0,177.0,,-37.83691,145.21268999999995,Eastern Metropolitan,4181.0,14.75,-0.6685393258426966,8,37.0,5,Rd,1
13066,other,4,house,1138000.0,S,other,2017-08-19,17.2,3133,4.0,2.0,2.0,784.0,126.0,,-37.85211,145.20174,Eastern Metropolitan,4280.0,12.6,-0.7230769230769231,8,47.0,5,Dr,1
13067,other,5,house,1360000.0,S,Biggin,2017-08-19,17.2,3133,5.0,3.0,2.0,882.0,212.0,,-37.85995,145.18579,Eastern Metropolitan,4280.0,16.307692307692307,-0.6124314442413162,8,47.0,5,Ct,1
13068,other,5,house,1300000.0,S,Biggin,2017-08-19,17.2,3133,5.0,2.0,2.0,786.0,126.0,,-37.86072,145.18489,Eastern Metropolitan,4280.0,10.5,-0.7236842105263158,8,47.0,5,Dr,1
13069,Viewbank,4,house,1612000.0,S,Miles,2017-08-19,8.9,3084,4.0,2.0,2.0,1113.0,126.0,,-37.73106,145.10237,Eastern Metropolitan,2698.0,12.6,-0.7966101694915254,8,47.0,5,Cl,1
13070,other,4,house,1150000.0,S,Harcourts,2017-08-19,14.7,3152,4.0,2.0,2.0,842.0,126.0,,-37.85733,145.22616000000005,Eastern Metropolitan,5424.0,12.6,-0.7396694214876033,8,47.0,5,Ct,1
13071,other,5,house,1235000.0,S,Barry,2017-08-19,14.7,3152,5.0,3.0,2.0,634.0,294.0,,-37.88634,145.21601,Eastern Metropolitan,7082.0,22.615384615384617,-0.36637931034482757,8,17.0,5,St,1
13072,other,4,house,1600000.0,S,Barry,2017-08-19,21.1,3113,4.0,2.0,2.0,4168.0,126.0,,-37.74611,145.17835,Eastern Metropolitan,2003.0,12.6,-0.9413134606427573,8,47.0,5,Ct,1
13073,Watsonia,4,house,900000.0,SP,Nelson,2017-08-19,14.5,3087,4.0,1.0,1.0,670.0,126.0,,-37.71209,145.0757,Northern Metropolitan,2329.0,14.0,-0.6834170854271356,8,57.0,5,St,1
13074,Werribee,3,house,490000.0,S,hockingstuart,2017-08-19,14.7,3030,3.0,2.0,2.0,536.0,141.0,,-37.90419,144.63761,Western Metropolitan,16166.0,17.625,-0.5834564254062038,8,27.0,5,Dr,1
13075,Werribee,3,house,412700.0,S,hockingstuart,2017-08-19,14.7,3030,3.0,1.0,1.0,299.0,112.0,,-37.89513,144.64056000000005,Western Metropolitan,16166.0,16.0,-0.45498783454987834,8,12.0,5,Rd,1
13076,West Footscray,4,house,990000.0,S,RW,2017-08-19,6.4,3012,4.0,2.0,2.0,501.0,129.0,,-37.79591,144.87595,Western Metropolitan,5058.0,12.9,-0.5904761904761905,8,57.0,5,St,1
13077,West Footscray,3,house,1100500.0,S,Jas,2017-08-19,6.4,3012,3.0,2.0,2.0,427.0,119.0,,-37.79105,144.87913999999995,Western Metropolitan,5058.0,14.875,-0.5641025641025641,8,81.0,5,St,1
13078,West Footscray,3,house,675000.0,VB,other,2017-08-19,6.4,3012,3.0,1.0,1.0,160.0,126.0,,-37.79219000000001,144.87575,Western Metropolitan,5058.0,18.0,-0.11888111888111888,8,47.0,5,St,1
13079,West Footscray,2,house,855000.0,S,Biggin,2017-08-19,6.4,3012,2.0,1.0,1.0,332.0,126.0,,-37.79136,144.87618999999995,Western Metropolitan,5058.0,25.2,-0.4497816593886463,8,47.0,5,St,1
13080,other,4,house,1200000.0,S,Ray,2017-08-19,16.7,3150,4.0,2.0,2.0,650.0,126.0,,-37.91026,145.19298,South-Eastern Metropolitan,7392.0,12.6,-0.6752577319587629,8,47.0,5,Cr,1
13081,other,4,house,1480000.0,S,Ray,2017-08-19,16.7,3150,4.0,3.0,2.0,649.0,126.0,,-37.9163,145.19612,South-Eastern Metropolitan,7392.0,11.454545454545455,-0.6748387096774193,8,47.0,5,Rd,1
13082,other,4,house,1500000.0,S,Ray,2017-08-19,16.7,3150,4.0,2.0,2.0,657.0,126.0,,-37.90466,145.19433999999995,South-Eastern Metropolitan,7392.0,12.6,-0.6781609195402298,8,47.0,5,Cl,1
13083,other,4,house,1194700.0,SP,Fletchers,2017-08-19,16.7,3150,4.0,2.0,2.0,875.0,126.0,,-37.92048,145.18258,South-Eastern Metropolitan,7392.0,12.6,-0.7482517482517482,8,47.0,5,Ct,1
13084,Williamstown,5,house,2550000.0,PI,Williams,2017-08-19,6.8,3016,5.0,2.0,2.0,840.0,244.0,,-37.8633,144.88871,Western Metropolitan,6380.0,20.333333333333332,-0.5498154981549815,8,107.0,5,St,1
13085,other,3,house,475000.0,S,hockingstuart,2017-08-19,27.2,3024,3.0,2.0,1.0,300.0,179.0,,-37.88162,144.62082,Western Metropolitan,5262.0,22.375,-0.25260960334029225,8,47.0,5,Pl,1
13086,other,4,house,1025000.0,S,Nelson,2017-08-19,12.7,3085,4.0,2.0,2.0,585.0,212.0,,-37.73022,145.08361000000005,Northern Metropolitan,1369.0,21.2,-0.46800501882057716,8,3.0,5,Cr,1
13087,Aberfeldie,5,house,1830000.0,S,Rendina,2017-09-23,7.5,3040,5.0,4.0,4.0,730.0,373.0,,-37.7595,144.89427,Western Metropolitan,1543.0,26.642857142857142,-0.3236627379873073,9,3.0,5,St,1
13088,Airport West,3,house,860000.0,S,Harcourts,2017-09-23,10.4,3042,3.0,2.0,2.0,593.0,126.0,,-37.72057,144.87558,Western Metropolitan,3464.0,15.75,-0.6495132127955494,9,47.0,5,St,1
13089,Airport West,3,house,850000.0,S,Brad,2017-09-23,10.4,3042,3.0,1.0,2.0,551.0,96.0,,-37.72739,144.88235,Western Metropolitan,3464.0,13.714285714285714,-0.7032457496136012,9,67.0,5,Cr,1
13090,other,3,house,565000.0,S,Bells,2017-09-23,14.0,3021,3.0,1.0,2.0,619.0,126.0,,-37.74521,144.76863,Western Metropolitan,1899.0,18.0,-0.661744966442953,9,47.0,5,Ct,1
13091,Albert Park,3,house,2100000.0,VB,Cayzer,2017-09-23,3.0,3206,3.0,2.0,2.0,137.0,125.0,,-37.84388,144.95303,Southern Metropolitan,3280.0,15.625,-0.04580152671755725,9,127.0,5,St,1
13092,Albion,3,house,760000.0,S,Bells,2017-09-23,10.5,3020,3.0,1.0,1.0,697.0,121.0,,-37.78036,144.8195,Western Metropolitan,2185.0,17.285714285714285,-0.7041564792176039,9,67.0,5,St,1
13093,other,4,house,750000.0,S,YPA,2017-09-23,15.5,3028,4.0,2.0,2.0,636.0,232.0,,-37.87941,144.76935,Western Metropolitan,7630.0,23.2,-0.46543778801843316,9,21.0,5,other,1
13094,Altona North,3,house,980000.0,S,other,2017-09-23,9.4,3025,3.0,1.0,2.0,667.0,126.0,,-37.82853,144.85091,Western Metropolitan,5132.0,18.0,-0.682219419924338,9,47.0,5,Av,1
13095,Altona North,4,house,970000.0,S,Sweeney,2017-09-23,9.4,3025,4.0,1.0,5.0,561.0,126.0,,-37.83224000000001,144.85299999999995,Western Metropolitan,5132.0,14.0,-0.6331877729257642,9,47.0,5,Av,1
13096,Armadale,4,house,3000000.0,VB,Kay,2017-09-23,6.3,3143,4.0,3.0,2.0,474.0,180.0,,-37.86345,145.02454,Southern Metropolitan,4836.0,16.363636363636363,-0.44954128440366975,9,102.0,5,Av,1
13097,Armadale,3,house,1500000.0,VB,hockingstuart,2017-09-23,6.3,3143,3.0,1.0,2.0,230.0,115.0,,-37.86275,145.02364,Southern Metropolitan,4836.0,16.428571428571427,-0.3333333333333333,9,117.0,5,Av,1
13098,Ascot Vale,3,townhouse,1130000.0,S,Nelson,2017-09-23,4.3,3032,3.0,2.0,1.0,231.0,126.0,,-37.77373,144.9311,Western Metropolitan,6567.0,15.75,-0.29411764705882354,9,47.0,5,St,1
13099,Ashburton,3,house,1210000.0,S,Jellis,2017-09-23,10.2,3147,3.0,1.0,3.0,407.0,93.0,,-37.8696,145.0866,Southern Metropolitan,3052.0,13.285714285714286,-0.628,9,62.0,5,Av,1
13100,Ashburton,3,house,1840000.0,SP,Buxton,2017-09-23,10.2,3147,3.0,1.0,2.0,648.0,126.0,,-37.8614,145.08436,Southern Metropolitan,3052.0,18.0,-0.6744186046511628,9,47.0,5,St,1
13101,Balwyn,5,house,2580000.0,PI,Marshall,2017-09-23,7.9,3103,5.0,5.0,2.0,621.0,575.0,,-37.80199,145.06486,Southern Metropolitan,5682.0,38.333333333333336,-0.038461538461538464,9,8.0,5,Rd,1
13102,Balwyn North,4,house,1400000.0,VB,hockingstuart,2017-09-23,9.7,3104,4.0,2.0,1.0,629.0,126.0,,-37.79241,145.10445,Southern Metropolitan,7809.0,12.6,-0.6662251655629139,9,47.0,5,St,1
13103,other,3,house,755000.0,S,other,2017-09-23,23.2,3153,3.0,2.0,4.0,782.0,126.0,,-37.85002,145.25964,Eastern Metropolitan,5030.0,15.75,-0.7224669603524229,9,47.0,5,Av,1
13104,other,3,house,800000.0,S,McGrath,2017-09-23,23.2,3153,3.0,2.0,5.0,931.0,126.0,,-37.82534,145.29921000000004,Eastern Metropolitan,3598.0,15.75,-0.7615894039735099,9,47.0,5,Cl,1
13105,other,3,house,724000.0,S,other,2017-09-23,23.2,3153,3.0,2.0,2.0,482.0,147.0,,-37.82391,145.30266,Eastern Metropolitan,3598.0,18.375,-0.5325914149443561,9,27.0,5,Ct,1
13106,other,3,house,1150000.0,VB,Marshall,2017-09-23,17.3,3193,3.0,2.0,2.0,335.0,126.0,,-37.97316,145.04041999999995,Southern Metropolitan,5366.0,15.75,-0.45336225596529284,9,21.0,5,Rd,1
13107,Bentleigh,5,house,1915000.0,PI,other,2017-09-23,11.4,3204,5.0,2.0,2.0,590.0,126.0,,-37.92508,145.03606000000005,Southern Metropolitan,6795.0,10.5,-0.6480446927374302,9,47.0,5,Av,1
13108,Bentleigh,4,house,1410000.0,PI,Woodards,2017-09-23,11.4,3204,4.0,3.0,4.0,623.0,214.0,,-37.92588,145.04808,Southern Metropolitan,6795.0,19.454545454545453,-0.4886499402628435,9,67.0,5,St,1
13109,Bentleigh East,2,house,1020000.0,VB,Buxton,2017-09-23,13.8,3165,2.0,1.0,2.0,597.0,115.0,,-37.93574,145.06169,Southern Metropolitan,10969.0,23.0,-0.6769662921348315,9,58.0,5,Rd,1
13110,Bentleigh East,4,house,1675000.0,S,Jellis,2017-09-23,13.8,3165,4.0,2.0,2.0,400.0,294.0,,-37.91608,145.05715,Southern Metropolitan,10969.0,29.4,-0.15273775216138327,9,47.0,5,Ct,1
13111,other,3,house,835000.0,SP,Barry,2017-09-23,35.2,3806,3.0,2.0,2.0,957.0,126.0,,-38.03383,145.36314,Eastern Victoria,17093.0,15.75,-0.7673130193905817,9,47.0,5,Rd,1
13112,other,3,unit,945000.0,S,Ray,2017-09-23,17.3,3193,3.0,2.0,2.0,749.0,126.0,,-37.97676,145.01851000000005,Southern Metropolitan,2866.0,15.75,-0.712,9,37.0,5,St,1
13113,other,3,house,786000.0,S,Ray,2017-09-23,13.4,3130,3.0,1.0,2.0,1271.0,126.0,,-37.82151,145.16138999999995,Eastern Metropolitan,5713.0,18.0,-0.819613457408733,9,47.0,5,Av,1
13114,other,5,house,1555000.0,S,Buxton,2017-09-23,13.4,3130,5.0,2.0,2.0,602.0,126.0,,-37.80425,145.14477,Eastern Metropolitan,2867.0,10.5,-0.6538461538461539,9,47.0,5,St,1
13115,other,4,house,1475000.0,PI,Fletchers,2017-09-23,13.4,3130,4.0,2.0,2.0,582.0,240.0,,-37.80505,145.14919,Eastern Metropolitan,2867.0,24.0,-0.41605839416058393,9,6.0,5,Rd,1
13116,other,4,house,1229000.0,S,McGrath,2017-09-23,13.4,3130,4.0,2.0,2.0,727.0,115.0,,-37.84378,145.13407,Eastern Metropolitan,4387.0,11.5,-0.7268408551068883,9,57.0,5,Rd,1
13117,other,3,house,965000.0,SP,hockingstuart,2017-09-23,27.0,3196,3.0,2.0,2.0,572.0,127.0,,-38.06866,145.12677,South-Eastern Metropolitan,2887.0,15.875,-0.6366237482117311,9,67.0,5,Av,1
13118,Box Hill,2,unit,653000.0,S,Philip,2017-09-23,10.9,3128,2.0,1.0,1.0,84.0,77.0,,-37.8179,145.1341,Eastern Metropolitan,4605.0,15.4,-0.043478260869565216,9,47.0,5,Rd,1
13119,Brighton East,5,house,2750000.0,S,Buxton,2017-09-23,10.3,3187,5.0,3.0,3.0,626.0,126.0,,-37.92427,145.02003,Southern Metropolitan,6938.0,9.692307692307692,-0.6648936170212766,9,47.0,5,Av,1
13120,other,3,house,575500.0,S,Barry,2017-09-23,14.0,3047,3.0,1.0,3.0,580.0,126.0,,-37.6798,144.90936000000005,Northern Metropolitan,4294.0,18.0,-0.6430594900849859,9,47.0,5,St,1
13121,other,3,house,901000.0,SP,hockingstuart,2017-09-23,6.4,3012,3.0,2.0,3.0,738.0,126.0,,-37.8227,144.84094,Western Metropolitan,962.0,15.75,-0.7083333333333334,9,47.0,5,Av,1
13122,Brunswick,3,house,1150000.0,S,hockingstuart,2017-09-23,5.2,3056,3.0,1.0,1.0,360.0,126.0,,-37.75992,144.95664,Northern Metropolitan,11918.0,18.0,-0.48148148148148145,9,117.0,5,St,1
13123,Brunswick,3,house,1280000.0,SP,other,2017-09-23,5.2,3056,3.0,1.0,2.0,212.0,126.0,,-37.77695,144.95785,Northern Metropolitan,11918.0,18.0,-0.25443786982248523,9,47.0,5,Rd,1
13124,Brunswick,3,house,1325000.0,S,Jellis,2017-09-23,5.2,3056,3.0,1.0,1.0,331.0,120.0,,-37.75877,144.97316,Northern Metropolitan,11918.0,17.142857142857142,-0.4678492239467849,9,97.0,5,St,1
13125,Brunswick,4,house,1630000.0,VB,Nelson,2017-09-23,5.2,3056,4.0,2.0,1.0,278.0,174.0,,-37.77081,144.96318,Northern Metropolitan,11918.0,17.4,-0.23008849557522124,9,137.0,5,St,1
13126,Brunswick,4,house,1275000.0,PI,Jellis,2017-09-23,5.2,3056,4.0,1.0,2.0,518.0,126.0,,-37.75883,144.96749,Northern Metropolitan,11918.0,14.0,-0.6086956521739131,9,47.0,5,St,1
13127,Brunswick,4,house,1770000.0,S,Nelson,2017-09-23,5.2,3056,4.0,2.0,3.0,461.0,187.0,,-37.76296,144.97239,Northern Metropolitan,11918.0,18.7,-0.4228395061728395,9,87.0,5,St,1
13128,Brunswick East,2,house,1065000.0,S,Nelson,2017-09-23,4.0,3057,2.0,1.0,1.0,186.0,126.0,,-37.76321,144.97836999999996,Northern Metropolitan,5533.0,25.2,-0.19230769230769232,9,47.0,5,St,1
13129,Brunswick East,2,unit,522000.0,SP,Jellis,2017-09-23,4.0,3057,2.0,1.0,1.0,186.0,126.0,,-37.77315,144.97161,Northern Metropolitan,5533.0,25.2,-0.19230769230769232,9,47.0,5,St,1
13130,Brunswick West,3,house,1000000.0,SP,Woodards,2017-09-23,5.2,3055,3.0,1.0,2.0,399.0,105.0,,-37.75744,144.94945,Northern Metropolitan,7082.0,15.0,-0.5833333333333334,9,67.0,5,St,1
13131,Brunswick West,3,house,1080000.0,SP,Nelson,2017-09-23,5.2,3055,3.0,1.0,2.0,218.0,126.0,,-37.76563,144.94111,Northern Metropolitan,7082.0,18.0,-0.26744186046511625,9,47.0,5,St,1
13132,Bulleen,4,house,1300000.0,PI,other,2017-09-23,10.8,3105,4.0,2.0,3.0,650.0,120.0,,-37.77352,145.09843999999995,Eastern Metropolitan,4480.0,12.0,-0.6883116883116883,9,57.0,5,St,1
13133,Bulleen,3,house,1331000.0,S,Barry,2017-09-23,10.8,3105,3.0,2.0,2.0,697.0,158.0,,-37.76823,145.08103,Eastern Metropolitan,4480.0,19.75,-0.6304093567251462,9,47.0,5,Rd,1
13134,Bundoora,3,house,745000.0,S,Ray,2017-09-23,12.1,3083,3.0,1.0,2.0,586.0,126.0,,-37.70762,145.07179,Northern Metropolitan,10175.0,18.0,-0.6460674157303371,9,47.0,5,Dr,1
13135,other,3,house,655000.0,S,YPA,2017-09-23,14.8,3023,3.0,2.0,2.0,419.0,126.0,,-37.73244,144.75669,Western Metropolitan,1686.0,15.75,-0.5376146788990825,9,10.0,5,St,1
13136,other,3,house,680000.0,VB,Noel,2017-09-23,14.7,3151,3.0,1.0,1.0,189.0,126.0,,-37.85777,145.14009,Eastern Metropolitan,4048.0,18.0,-0.2,9,47.0,5,Cl,1
13137,Camberwell,4,house,2850000.0,S,Jellis,2017-09-23,7.7,3124,4.0,2.0,8.0,905.0,126.0,,-37.84578,145.08436,Southern Metropolitan,8920.0,12.6,-0.7555771096023278,9,47.0,5,St,1
13138,Camberwell,5,house,2800000.0,VB,Marshall,2017-09-23,7.7,3124,5.0,2.0,2.0,768.0,254.0,,-37.83825,145.08163000000005,Southern Metropolitan,8920.0,21.166666666666668,-0.50293542074364,9,27.0,5,Av,1
13139,Carnegie,4,house,1966000.0,VB,Ray,2017-09-23,10.1,3163,4.0,2.0,2.0,627.0,181.0,,-37.89184,145.06056,Southern Metropolitan,7822.0,18.1,-0.551980198019802,9,112.0,5,Av,1
13140,Carnegie,1,unit,381000.0,S,Ray,2017-09-23,10.1,3163,1.0,1.0,1.0,2048.0,55.0,,-37.88642,145.05979,Southern Metropolitan,7822.0,18.333333333333332,-0.9476937708036138,9,47.0,5,St,1
13141,other,3,house,646000.0,S,HAR,2017-09-23,14.8,3023,3.0,1.0,2.0,238.0,171.0,,-37.73917,144.72874,Western Metropolitan,7719.0,24.428571428571427,-0.16381418092909536,9,13.0,5,other,1
13142,Cheltenham,3,house,1100000.0,PI,O'Brien,2017-09-23,17.9,3192,3.0,2.0,2.0,603.0,126.0,,-37.97462,145.07906,Southern Metropolitan,9758.0,15.75,-0.654320987654321,9,47.0,5,St,1
13143,Cheltenham,3,house,1015000.0,S,Buxton,2017-09-23,17.9,3192,3.0,1.0,2.0,566.0,126.0,,-37.96488,145.05276,Southern Metropolitan,9758.0,18.0,-0.6358381502890174,9,47.0,5,Rd,1
13144,Cheltenham,3,townhouse,795000.0,S,Buxton,2017-09-23,17.9,3192,3.0,2.0,2.0,138.0,137.0,,-37.95656,145.06926,Southern Metropolitan,9758.0,17.125,-0.0036363636363636364,9,4.0,5,Av,1
13145,Cheltenham,3,house,1160000.0,S,O'Brien,2017-09-23,17.9,3192,3.0,2.0,2.0,534.0,134.0,,-37.9583,145.06041000000005,Southern Metropolitan,9758.0,16.75,-0.5988023952095808,9,37.0,5,St,1
13146,Cheltenham,4,house,1160000.0,S,O'Brien,2017-09-23,17.9,3192,4.0,2.0,2.0,585.0,126.0,,-37.95272,145.06573,Southern Metropolitan,9758.0,12.6,-0.6455696202531646,9,47.0,5,St,1
13147,other,3,house,800000.0,S,C21,2017-09-23,17.5,3169,3.0,1.0,2.0,602.0,126.0,,-37.94146,145.11121,South-Eastern Metropolitan,4734.0,18.0,-0.6538461538461539,9,47.0,5,Ct,1
13148,Coburg,4,house,1000000.0,S,Brad,2017-09-23,6.7,3058,4.0,2.0,1.0,343.0,126.0,,-37.74234000000001,144.95169,Northern Metropolitan,11204.0,12.6,-0.4626865671641791,9,47.0,5,St,1
13149,Coburg,3,house,960000.0,S,Nelson,2017-09-23,6.7,3058,3.0,1.0,3.0,491.0,126.0,,-37.73913,144.96086,Northern Metropolitan,11204.0,18.0,-0.5915721231766613,9,47.0,5,St,1
13150,Craigieburn,4,house,735000.0,S,Ray,2017-09-23,20.6,3064,4.0,2.0,2.0,771.0,255.0,,-37.57383,144.92424,Northern Metropolitan,15510.0,25.5,-0.5029239766081871,9,11.0,5,other,1
13151,Craigieburn,4,house,600000.0,S,Ray,2017-09-23,20.6,3064,4.0,2.0,2.0,630.0,177.0,,-37.58905,144.93658,Northern Metropolitan,15510.0,17.7,-0.5613382899628253,9,14.0,5,Rd,1
13152,Craigieburn,4,house,475000.0,SP,YPA,2017-09-23,20.6,3064,4.0,2.0,1.0,294.0,146.0,,-37.58364,144.90804,Northern Metropolitan,15510.0,14.6,-0.33636363636363636,9,6.0,5,St,1
13153,Craigieburn,3,house,552000.0,S,Barry,2017-09-23,20.6,3064,3.0,2.0,2.0,448.0,143.0,,-37.57869,144.91069,Northern Metropolitan,15510.0,17.875,-0.5160744500846024,9,7.0,5,other,1
